Max_Temp,Avg_Temp,Min_Temp,Max_Dew,Avg_Dew,Min_Dew,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind,Avg_Wind,Min_Wind,Max_Pressure,Avg_Pressure,Min_Pressure,Date,Chicago,Miami,New York,Austin
83,77.3,71,70,67.9,66,90,73.5,56,15,8.3,0,30.2,30.1,30.1,2021-02-25,0.0,1.0,0.0,0.0
83,78.4,75,70,68.7,67,82,72.5,62,20,14.2,7,30.2,30.2,30.1,2021-02-26,0.0,1.0,0.0,0.0
82,78.4,75,72,69.2,65,82,73.6,67,21,13.8,8,30.2,30.1,30.1,2021-02-27,0.0,1.0,0.0,0.0
67,56.2,45,93,68.5,42,21,12.2,5,30.0,29.9,29.8,0.00,0,0,2021-02-28,0.0,1.0,0.0,0.0
83,77.0,71,67,64.3,62,76,65.1,53,15,7.3,0,30.0,30.0,29.9,2023-03-01,0.0,1.0,0.0,0.0
87,80.1,75,73,69.5,66,84,70.8,49,21,10.6,3,29.9,29.9,29.8,2023-03-02,0.0,1.0,0.0,0.0
87,80.3,72,73,67.6,63,91,67.0,46,12,6.8,0,30.0,30.0,29.9,2023-03-03,0.0,1.0,0.0,0.0
88,78.9,70,71,66.3,59,87,67.0,37,12,3.6,0,30.1,30.1,30.0,2023-03-04,0.0,1.0,0.0,0.0
90,79.7,73,70,67.4,60,84,67.7,38,12,5.0,0,30.1,30.1,30.0,2023-03-05,0.0,1.0,0.0,0.0
89,79.4,71,70,67.7,61,90,68.9,39,12,6.1,0,30.1,30.0,29.9,2023-03-06,0.0,1.0,0.0,0.0
89,79.5,74,70,65.3,61,79,62.9,42,15,8.4,0,30.1,30.0,30.0,2023-03-07,0.0,1.0,0.0,0.0
79,75.7,72,65,60.0,56,69,58.3,50,20,11.1,6,30.1,30.1,30.0,2023-03-08,0.0,1.0,0.0,0.0
81,74.7,69,62,59.5,56,68,59.3,49,16,7.4,0,30.1,30.0,30.0,2023-03-09,0.0,1.0,0.0,0.0
86,76.8,69,66,63.9,62,81,65.4,46,14,8.5,5,29.9,29.9,29.9,2023-03-10,0.0,1.0,0.0,0.0
72,71.0,70,63,63.0,63,78,75.5,73,6,5.5,5,29.9,29.9,29.9,2023-03-11,0.0,1.0,0.0,0.0
89,79.4,72,72,68.4,65,93,70.9,45,21,9.0,0,30.0,29.9,29.9,2023-03-12,0.0,1.0,0.0,0.0
84,76.0,71,70,66.3,62,91,73.0,51,10,5.5,0,30.1,30.0,29.9,2023-03-13,0.0,1.0,0.0,0.0
75,69.4,66,61,56.6,49,73,64.4,50,12,6.2,0,30.1,30.1,30.0,2023-03-14,0.0,1.0,0.0,0.0
77,69.5,62,57,53.8,51,81,58.9,45,17,10.2,0,30.2,30.1,30.1,2023-03-15,0.0,1.0,0.0,0.0
80,73.9,68,61,57.0,53,62,55.7,46,16,10.2,5,30.1,30.1,30.0,2023-03-16,0.0,1.0,0.0,0.0
85,77.6,70,69,65.7,59,84,67.4,55,16,7.9,0,30.0,30.0,29.9,2023-03-17,0.0,1.0,0.0,0.0
79,73.2,65,70,65.4,58,90,76.7,66,13,6.4,0,30.1,30.0,30.0,2023-03-18,0.0,1.0,0.0,0.0
76,65.2,60,62,57.2,54,97,77.1,54,13,9.6,3,30.2,30.1,30.0,2023-03-19,0.0,1.0,0.0,0.0
79,70.6,62,61,57.5,53,75,63.7,50,15,8.7,3,30.3,30.2,30.2,2023-03-20,0.0,1.0,0.0,0.0
81,74.7,66,63,60.3,57,75,61.3,50,18,9.8,0,30.3,30.2,30.2,2023-03-21,0.0,1.0,0.0,0.0
82,76.6,73,65,62.1,60,73,61.3,49,16,11.5,7,30.3,30.2,30.1,2023-03-22,0.0,1.0,0.0,0.0
83,77.2,72,70,67.4,63,82,72.0,58,14,9.6,3,30.2,30.1,30.0,2023-03-23,0.0,1.0,0.0,0.0
85,78.7,75,71,70.2,69,87,75.7,63,16,9.3,3,30.1,30.0,30.0,2023-03-24,0.0,1.0,0.0,0.0
86,79.5,75,73,70.1,68,90,73.8,57,16,9.9,3,30.1,30.1,30.0,2023-03-25,0.0,1.0,0.0,0.0
86,80.0,75,72,70.2,69,84,72.5,57,17,9.5,3,30.1,30.1,30.0,2023-03-26,0.0,1.0,0.0,0.0
88,79.9,75,73,70.4,66,88,73.6,55,13,6.0,0,30.1,30.1,30.0,2023-03-27,0.0,1.0,0.0,0.0
88,76.6,73,72,69.3,64,94,79.6,45,13,5.6,0,30.1,30.0,30.0,2023-03-28,0.0,1.0,0.0,0.0
79,74.3,72,71,68.8,66,94,83.3,69,13,5.9,0,30.2,30.1,30.0,2023-03-29,0.0,1.0,0.0,0.0
82,77.5,73,66,63.4,61,73,62.0,51,21,14.1,10,30.2,30.2,30.2,2023-03-30,0.0,1.0,0.0,0.0
66,62.2,57,93,66.9,40,12,5.2,0,30.1,30.1,30.0,0.00,0,0,2023-03-31,0.0,1.0,0.0,0.0
83,76.4,70,71,68.6,67,93,77.9,58,13,5.8,0,30.2,30.1,30.1,2023-02-01,0.0,1.0,0.0,0.0
87,76.7,70,69,65.7,62,93,70.7,48,13,6.5,0,30.2,30.1,30.0,2023-02-02,0.0,1.0,0.0,0.0
74,70.2,64,68,63.5,59,93,79.3,71,22,12.8,3,30.3,30.2,30.1,2023-02-03,0.0,1.0,0.0,0.0
81,72.0,68,71,68.9,66,100,90.4,60,15,6.5,0,30.2,30.1,30.0,2023-02-04,0.0,1.0,0.0,0.0
80,74.0,68,67,64.0,61,87,71.5,56,15,6.3,0,30.2,30.1,30.1,2023-02-05,0.0,1.0,0.0,0.0
79,74.5,70,64,59.9,57,76,61.0,50,17,10.6,0,30.3,30.2,30.1,2023-02-06,0.0,1.0,0.0,0.0
80,75.4,70,65,59.2,56,71,57.4,47,16,12.0,3,30.3,30.2,30.2,2023-02-07,0.0,1.0,0.0,0.0
82,77.3,74,69,68.0,66,82,73.5,62,20,14.3,9,30.2,30.2,30.1,2023-02-08,0.0,1.0,0.0,0.0
82,77.2,74,71,68.1,67,87,74.1,60,15,9.5,5,30.2,30.1,30.1,2023-02-09,0.0,1.0,0.0,0.0
86,78.2,73,73,71.0,68,91,79.2,55,16,8.5,0,30.1,30.0,30.0,2023-02-10,0.0,1.0,0.0,0.0
77,71.3,65,73,62.7,54,93,75.7,50,17,10.0,3,30.0,30.0,29.9,2023-02-11,0.0,1.0,0.0,0.0
74,65.8,59,55,48.2,44,72,54.4,35,16,7.8,0,30.1,30.0,30.0,2023-02-12,0.0,1.0,0.0,0.0
77,68.6,58,60,55.5,50,81,63.9,49,15,7.6,0,30.1,30.1,30.0,2023-02-13,0.0,1.0,0.0,0.0
81,75.3,71,65,62.3,60,71,64.2,54,18,11.9,6,30.2,30.1,30.1,2023-02-14,0.0,1.0,0.0,0.0
82,77.0,74,70,65.3,61,84,67.5,56,16,11.7,6,30.2,30.1,30.1,2023-02-15,0.0,1.0,0.0,0.0
82,77.1,73,74,71.1,69,94,82.1,69,13,6.7,0,30.1,30.1,30.1,2023-02-16,0.0,1.0,0.0,0.0
82,74.7,71,71,68.7,66,100,82.3,62,15,6.9,0,30.2,30.2,30.1,2023-02-17,0.0,1.0,0.0,0.0
83,77.1,71,70,67.6,64,87,73.0,53,13,6.5,0,30.2,30.2,30.1,2023-02-18,0.0,1.0,0.0,0.0
84,77.7,72,70,67.6,65,90,71.7,56,13,5.1,0,30.2,30.1,30.1,2023-02-19,0.0,1.0,0.0,0.0
85,76.7,70,69,67.5,65,93,74.4,53,13,4.7,0,30.1,30.1,30.0,2023-02-20,0.0,1.0,0.0,0.0
84,77.0,69,70,67.9,65,93,74.5,54,14,6.8,0,30.2,30.1,30.1,2023-02-21,0.0,1.0,0.0,0.0
83,78.6,75,70,68.3,67,79,70.7,60,13,8.7,3,30.3,30.2,30.1,2023-02-22,0.0,1.0,0.0,0.0
85,77.9,71,70,66.3,61,90,68.9,44,14,6.5,0,30.3,30.3,30.2,2023-02-23,0.0,1.0,0.0,0.0
83,76.9,69,66,64.5,59,87,66.5,44,12,4.1,0,30.3,30.2,30.2,2023-02-24,0.0,1.0,0.0,0.0
86,76.7,69,67,64.7,62,87,67.7,46,10,4.7,0,30.2,30.1,30.0,2023-02-25,0.0,1.0,0.0,0.0
84,75.8,67,68,64.0,61,90,68.0,52,13,6.5,0,30.1,30.0,30.0,2023-02-26,0.0,1.0,0.0,0.0
87,76.8,67,66,61.1,54,84,60.8,37,10,5.8,0,30.1,30.0,30.0,2023-02-27,0.0,1.0,0.0,0.0
71,68.7,67,96,77.5,58,12,5.5,0,30.2,30.2,30.1,0.00,0,0,2023-02-28,0.0,1.0,0.0,0.0
77,69.4,62,57,50.8,46,61,52.1,37,18,12.7,8,30.2,30.1,30.0,2021-04-01,0.0,1.0,0.0,0.0
74,69.8,64,54,50.3,47,65,50.5,40,18,12.1,7,30.3,30.2,30.2,2021-04-02,0.0,1.0,0.0,0.0
76,71.1,67,53,49.8,47,59,47.3,40,16,9.9,6,30.3,30.2,30.1,2021-04-03,0.0,1.0,0.0,0.0
76,71.1,65,55,52.2,50,61,51.7,40,15,8.5,0,30.2,30.1,30.1,2021-04-04,0.0,1.0,0.0,0.0
77,71.0,63,58,56.0,53,75,59.7,50,13,7.0,0,30.1,30.1,30.1,2021-04-05,0.0,1.0,0.0,0.0
79,71.9,63,58,56.0,54,75,57.9,43,15,7.3,0,30.1,30.1,30.0,2021-04-06,0.0,1.0,0.0,0.0
80,73.0,64,61,58.6,57,80,61.3,45,13,8.1,0,30.1,30.0,30.0,2021-04-07,0.0,1.0,0.0,0.0
81,74.9,68,64,62.5,61,81,66.0,54,17,9.6,0,30.1,30.0,30.0,2021-04-08,0.0,1.0,0.0,0.0
84,77.3,72,71,66.8,62,85,70.3,60,17,11.3,5,30.0,29.9,29.9,2021-04-09,0.0,1.0,0.0,0.0
89,75.8,66,72,67.3,62,93,75.9,53,21,11.7,0,29.9,29.8,29.7,2021-04-10,0.0,1.0,0.0,0.0
87,75.4,67,73,69.1,63,93,81.7,59,9,5.9,0,29.9,29.9,29.8,2021-04-11,0.0,1.0,0.0,0.0
87,77.7,69,69,59.6,45,93,60.0,24,15,4.6,0,30.1,30.0,29.9,2021-04-12,0.0,1.0,0.0,0.0
82,76.6,72,67,64.1,61,81,65.9,52,17,9.6,3,30.1,30.1,30.0,2021-04-13,0.0,1.0,0.0,0.0
83,76.6,70,66,64.6,61,78,66.5,54,14,7.3,0,30.1,30.0,29.9,2021-04-14,0.0,1.0,0.0,0.0
87,78.6,70,70,66.7,64,87,68.0,49,15,7.0,0,29.9,29.9,29.8,2021-04-15,0.0,1.0,0.0,0.0
89,80.4,72,72,67.5,64,87,66.5,46,15,8.6,3,29.9,29.9,29.9,2021-04-16,0.0,1.0,0.0,0.0
89,81.0,73,74,70.5,68,84,70.9,59,14,6.3,0,30.0,29.9,29.9,2021-04-17,0.0,1.0,0.0,0.0
91,82.5,75,75,72.5,70,88,72.3,50,20,10.3,5,30.0,29.9,29.9,2021-04-18,0.0,1.0,0.0,0.0
84,77.3,71,75,71.7,66,94,83.0,67,18,8.9,0,30.0,30.0,29.9,2021-04-19,0.0,1.0,0.0,0.0
87,79.6,77,75,72.5,69,94,79.4,57,12,4.8,0,30.0,30.0,29.9,2021-04-20,0.0,1.0,0.0,0.0
84,77.9,73,72,65.1,57,87,65.5,47,12,7.9,3,30.1,30.0,30.0,2021-04-21,0.0,1.0,0.0,0.0
84,78.7,74,69,67.4,65,76,68.5,56,17,12.5,5,30.1,30.1,30.0,2021-04-22,0.0,1.0,0.0,0.0
86,80.5,77,74,70.9,69,84,72.7,61,20,13.7,5,30.0,30.0,29.9,2021-04-23,0.0,1.0,0.0,0.0
92,83.2,76,75,72.0,67,91,71.0,45,14,8.4,3,30.0,29.9,29.9,2021-04-24,0.0,1.0,0.0,0.0
85,79.0,75,74,68.0,62,94,70.1,54,17,9.0,3,30.1,30.0,29.9,2021-04-25,0.0,1.0,0.0,0.0
84,78.3,74,69,64.4,59,76,62.7,48,20,13.2,7,30.1,30.1,30.0,2021-04-26,0.0,1.0,0.0,0.0
83,78.9,74,70,64.6,62,79,62.0,51,14,10.5,5,30.1,30.1,30.0,2021-04-27,0.0,1.0,0.0,0.0
86,81.1,77,72,71.5,70,82,72.8,59,17,11.0,5,30.1,30.0,30.0,2021-04-28,0.0,1.0,0.0,0.0
87,81.2,76,73,71.4,69,85,72.7,59,13,6.7,0,30.1,30.0,30.0,2021-04-29,0.0,1.0,0.0,0.0
71,67.5,57,85,72.2,46,17,6.6,0,30.1,30.0,29.9,0.00,0,0,2021-04-30,0.0,1.0,0.0,0.0
52,45.4,41,35,27.7,19,74,52.1,27,16,10.4,5,30.0,29.9,29.8,2022-03-01,0.0,0.0,1.0,0.0
47,38.5,26,36,17.3,1,73,44.5,28,25,18.9,9,30.4,30.0,29.8,2022-03-02,0.0,0.0,1.0,0.0
38,30.4,22,12,4.8,1,48,34.7,23,15,9.4,3,30.6,30.5,30.4,2022-03-03,0.0,0.0,1.0,0.0
45,39.4,31,32,20.9,10,67,49.0,28,14,6.8,0,30.5,30.4,30.3,2022-03-04,0.0,0.0,1.0,0.0
68,52.5,39,56,44.1,31,84,73.9,63,18,10.2,3,30.2,30.0,29.9,2022-03-05,0.0,0.0,1.0,0.0
74,64.2,51,55,48.5,32,67,57.3,36,32,14.2,6,29.9,29.7,29.4,2022-03-06,0.0,0.0,1.0,0.0
47,42.5,40,28,19.0,15,48,39.3,30,33,18.3,3,30.2,30.0,29.7,2022-03-07,0.0,0.0,1.0,0.0
40,35.9,33,32,29.4,17,92,79.1,40,15,10.0,7,30.2,30.0,29.9,2022-03-08,0.0,0.0,1.0,0.0
49,38.8,32,34,29.0,22,92,70.8,36,10,5.9,0,30.2,30.1,30.1,2022-03-09,0.0,0.0,1.0,0.0
53,45.6,37,43,30.6,14,87,60.1,22,13,7.4,0,30.1,30.0,29.8,2022-03-10,0.0,0.0,1.0,0.0
47,36.4,25,44,28.7,2,93,75.0,37,40,19.0,0,29.8,29.4,29.2,2022-03-11,0.0,0.0,1.0,0.0
24,24.0,24,2,2.0,2,38,38.0,38,30,26.5,23,29.8,29.8,29.8,2022-03-12,0.0,0.0,1.0,0.0
56,45.1,33,34,23.2,15,59,43.4,27,16,9.9,0,30.4,30.3,30.3,2022-03-13,0.0,0.0,1.0,0.0
66,54.4,46,37,30.7,27,53,41.5,24,15,8.8,0,30.3,30.2,30.1,2022-03-14,0.0,0.0,1.0,0.0
63,55.0,47,39,37.1,34,74,51.8,38,15,8.3,0,30.2,30.1,30.1,2022-03-15,0.0,0.0,1.0,0.0
55,46.7,42,51,43.2,4,100,88.8,21,15,9.7,0,30.1,30.0,29.9,2022-03-16,0.0,0.0,1.0,0.0
72,56.4,50,52,49.1,42,100,79.7,34,16,7.3,0,30.0,29.9,29.9,2022-03-17,0.0,0.0,1.0,0.0
66,55.6,46,54,49.3,44,96,80.4,61,14,7.7,3,30.0,29.8,29.6,2022-03-18,0.0,0.0,1.0,0.0
60,54.7,46,53,37.8,30,81,53.3,44,26,15.8,3,29.9,29.8,29.7,2022-03-19,0.0,0.0,1.0,0.0
61,52.1,45,32,25.1,19,56,37.1,21,25,14.6,7,30.1,30.0,29.9,2022-03-20,0.0,0.0,1.0,0.0
56,50.5,44,27,15.4,6,43,26.2,15,22,16.0,7,30.2,30.1,30.1,2022-03-21,0.0,0.0,1.0,0.0
47,42.9,40,32,21.2,13,73,43.6,25,15,11.6,7,30.3,30.2,30.1,2022-03-22,0.0,0.0,1.0,0.0
47,42.8,39,43,39.5,34,93,88.1,82,24,16.4,8,30.1,29.9,29.7,2022-03-23,0.0,0.0,1.0,0.0
59,50.2,43,44,37.3,31,93,65.1,37,20,10.0,0,29.7,29.6,29.5,2022-03-24,0.0,0.0,1.0,0.0
53,49.5,44,38,30.9,24,66,49.3,38,21,11.7,0,29.6,29.4,29.4,2022-03-25,0.0,0.0,1.0,0.0
45,40.3,32,30,22.3,11,65,49.3,38,26,18.5,12,29.8,29.6,29.5,2022-03-26,0.0,0.0,1.0,0.0
31,27.7,24,9,4.1,-3,49,37.1,23,28,22.4,14,30.0,29.9,29.8,2022-03-27,0.0,0.0,1.0,0.0
37,31.6,26,12,10.0,6,53,41.6,30,24,19.3,14,30.2,30.1,30.0,2022-03-28,0.0,0.0,1.0,0.0
47,38.2,31,32,13.7,6,63,38.5,19,14,9.2,0,30.3,30.1,30.0,2022-03-29,0.0,0.0,1.0,0.0
63,51.2,42,57,45.6,34,97,81.4,68,18,8.7,0,30.0,29.7,29.4,2022-03-30,0.0,0.0,1.0,0.0
38,23.2,1,76,52.8,27,18,9.4,0,30.3,30.1,29.9,0.00,0,0,2022-03-31,0.0,0.0,1.0,0.0
43,38.0,32,38,31.8,25,89,78.5,70,8,5.0,0,30.5,30.4,30.3,2022-02-01,0.0,0.0,1.0,0.0
48,45.0,41,45,41.5,38,93,87.5,81,9,6.0,0,30.3,30.2,30.0,2022-02-02,0.0,0.0,1.0,0.0
54,37.4,28,50,32.1,21,88,81.3,72,16,12.0,7,30.0,29.9,29.8,2022-02-03,0.0,0.0,1.0,0.0
28,25.6,21,21,12.7,5,75,58.9,47,24,17.3,10,30.6,30.2,30.0,2022-02-04,0.0,0.0,1.0,0.0
31,25.7,17,21,10.6,0,69,53.6,37,14,7.0,0,30.6,30.6,30.5,2022-02-05,0.0,0.0,1.0,0.0
39,35.3,31,36,30.7,23,89,83.6,72,13,7.3,3,30.4,30.2,29.9,2022-02-06,0.0,0.0,1.0,0.0
47,38.6,35,34,27.9,17,87,67.4,42,25,12.8,6,30.0,29.9,29.9,2022-02-07,0.0,0.0,1.0,0.0
44,37.8,32,33,21.9,16,79,54.1,35,16,8.3,0,30.1,30.0,29.9,2022-02-08,0.0,0.0,1.0,0.0
55,45.0,35,35,25.9,18,89,52.5,23,21,10.0,0,29.9,29.9,29.8,2022-02-09,0.0,0.0,1.0,0.0
55,47.6,37,34,26.7,18,63,45.5,24,22,11.2,0,30.0,29.9,29.9,2022-02-10,0.0,0.0,1.0,0.0
59,53.0,42,32,26.8,18,50,36.8,24,22,13.3,6,30.1,29.9,29.8,2022-02-11,0.0,0.0,1.0,0.0
42,32.3,27,28,23.4,11,85,70.6,47,14,10.0,6,30.2,30.1,30.0,2022-02-12,0.0,0.0,1.0,0.0
27,22.7,19,6,2.2,-1,54,41.5,33,23,17.6,9,30.4,30.2,30.0,2022-02-13,0.0,0.0,1.0,0.0
31,25.3,18,7,1.3,-3,46,36.4,23,18,11.0,6,30.7,30.6,30.4,2022-02-14,0.0,0.0,1.0,0.0
47,38.6,28,36,24.7,9,74,58.2,43,17,10.1,0,30.7,30.6,30.4,2022-02-15,0.0,0.0,1.0,0.0
63,54.9,48,49,42.9,36,83,64.8,48,17,12.6,9,30.3,30.0,29.6,2022-02-16,0.0,0.0,1.0,0.0
63,46.7,28,56,30.6,6,81,55.6,33,33,19.8,9,30.1,29.7,29.3,2022-02-17,0.0,0.0,1.0,0.0
41,32.3,25,24,11.7,3,59,43.1,29,31,17.9,0,30.3,30.0,29.8,2022-02-18,0.0,0.0,1.0,0.0
35,29.0,22,18,8.0,2,54,41.8,28,24,13.1,5,30.5,30.4,30.3,2022-02-19,0.0,0.0,1.0,0.0
53,41.5,33,34,23.6,18,82,50.9,31,13,7.7,3,30.4,30.3,30.3,2022-02-20,0.0,0.0,1.0,0.0
55,43.4,36,50,39.5,31,97,86.6,74,18,9.7,5,30.3,30.2,29.9,2022-02-21,0.0,0.0,1.0,0.0
68,55.0,36,54,40.1,17,86,60.5,29,28,15.0,5,30.3,30.0,29.9,2022-02-22,0.0,0.0,1.0,0.0
35,31.9,30,17,11.2,5,52,42.9,31,17,10.7,6,30.5,30.4,30.3,2022-02-23,0.0,0.0,1.0,0.0
43,33.0,27,33,25.6,12,89,75.5,48,24,13.6,5,30.3,30.1,29.9,2022-02-24,0.0,0.0,1.0,0.0
37,30.5,24,14,11.9,10,55,46.4,36,18,11.2,5,30.5,30.3,30.2,2022-02-25,0.0,0.0,1.0,0.0
48,38.2,30,19,14.6,11,54,39.8,22,25,16.4,10,30.2,30.0,29.8,2022-02-26,0.0,0.0,1.0,0.0
36,31.6,28,19,4.4,-1,59,33.2,22,20,11.7,5,30.3,30.2,30.0,2022-02-27,0.0,0.0,1.0,0.0
25,16.9,8,70,56.5,47,14,7.5,3,30.6,30.5,30.4,0.00,0,0,2022-02-28,0.0,0.0,1.0,0.0
58,49.2,40,30,28.0,26,60,44.8,33,30,19.5,13,29.7,29.7,29.6,2020-04-01,0.0,0.0,1.0,0.0
52,49.6,46,43,38.2,31,74,65.2,48,25,18.9,10,29.8,29.7,29.6,2020-04-02,0.0,0.0,1.0,0.0
60,50.9,46,42,40.1,37,86,67.5,42,17,9.0,0,30.0,29.9,29.9,2020-04-03,0.0,0.0,1.0,0.0
62,52.8,47,46,43.3,41,83,71.1,52,12,6.1,0,30.0,30.0,29.9,2020-04-04,0.0,0.0,1.0,0.0
66,55.8,48,45,33.0,22,86,47.4,21,16,9.0,5,30.1,30.0,29.9,2020-04-05,0.0,0.0,1.0,0.0
65,57.4,54,43,29.9,21,62,36.9,24,20,9.6,0,30.0,29.8,29.6,2020-04-06,0.0,0.0,1.0,0.0
62,53.7,49,49,45.5,42,90,74.9,50,15,7.3,0,29.7,29.5,29.4,2020-04-07,0.0,0.0,1.0,0.0
58,52.8,48,53,41.4,23,87,67.8,35,32,15.3,3,29.6,29.3,29.1,2020-04-08,0.0,0.0,1.0,0.0
49,44.2,40,32,26.4,21,73,50.9,33,32,21.6,10,29.7,29.4,29.3,2020-04-09,0.0,0.0,1.0,0.0
55,47.8,40,30,18.8,13,46,32.7,22,20,14.2,5,30.0,29.9,29.7,2020-04-10,0.0,0.0,1.0,0.0
61,53.4,44,47,34.0,23,72,49.4,25,18,10.3,0,30.2,30.1,30.0,2020-04-11,0.0,0.0,1.0,0.0
68,58.4,53,60,53.1,38,94,83.6,42,32,19.3,7,30.0,29.7,29.4,2020-04-12,0.0,0.0,1.0,0.0
59,52.5,48,38,29.9,24,59,43.1,27,23,12.7,0,30.1,30.0,29.9,2020-04-13,0.0,0.0,1.0,0.0
52,48.0,43,33,21.6,8,65,38.8,17,18,12.7,5,30.0,29.9,29.9,2020-04-14,0.0,0.0,1.0,0.0
48,45.6,40,29,19.5,11,58,36.8,23,24,18.5,10,30.2,30.1,29.9,2020-04-15,0.0,0.0,1.0,0.0
50,43.9,39,38,22.0,13,79,44.8,23,17,10.9,0,30.3,30.2,29.9,2020-04-16,0.0,0.0,1.0,0.0
47,44.3,42,42,36.9,24,90,76.5,44,18,11.1,3,29.9,29.8,29.7,2020-04-17,0.0,0.0,1.0,0.0
61,52.7,42,32,27.4,24,51,38.6,30,18,12.4,5,29.9,29.8,29.7,2020-04-18,0.0,0.0,1.0,0.0
57,52.7,50,38,29.8,21,59,42.7,28,13,7.1,0,29.7,29.6,29.6,2020-04-19,0.0,0.0,1.0,0.0
58,50.8,41,48,38.2,26,80,63.1,36,32,15.7,6,29.7,29.5,29.4,2020-04-20,0.0,0.0,1.0,0.0
51,44.3,38,23,15.5,10,49,32.4,21,29,18.8,7,30.0,29.8,29.7,2020-04-21,0.0,0.0,1.0,0.0
49,45.1,42,33,21.4,16,63,39.5,32,13,7.6,5,30.1,30.0,29.9,2020-04-22,0.0,0.0,1.0,0.0
50,47.0,43,46,42.5,37,90,84.5,76,21,12.2,3,29.9,29.8,29.6,2020-04-23,0.0,0.0,1.0,0.0
63,53.2,44,45,37.0,21,86,58.5,23,14,5.4,0,30.1,30.0,29.9,2020-04-24,0.0,0.0,1.0,0.0
50,47.6,44,45,41.6,36,90,80.4,61,30,16.2,5,30.1,29.8,29.7,2020-04-25,0.0,0.0,1.0,0.0
49,45.0,41,39,36.0,34,86,71.3,59,18,14.1,9,30.1,29.9,29.8,2020-04-26,0.0,0.0,1.0,0.0
65,52.3,44,42,34.0,22,71,53.1,19,13,9.4,3,30.1,30.1,30.0,2020-04-27,0.0,0.0,1.0,0.0
57,50.0,46,45,42.7,40,87,76.6,57,18,12.1,5,30.2,30.2,30.1,2020-04-28,0.0,0.0,1.0,0.0
62,55.2,49,55,50.3,42,90,83.7,69,29,17.8,8,30.2,30.0,29.8,2020-04-29,0.0,0.0,1.0,0.0
32,28.3,24,70,53.2,31,18,12.0,6,29.9,29.8,29.7,0.00,0,0,2020-04-30,0.0,0.0,1.0,0.0
53,44.9,39,35,23.3,18,71,44.2,25,24,14.2,5,30.1,30.0,29.9,2022-04-01,0.0,0.0,1.0,0.0
46,44.4,42,39,35.3,29,82,70.8,60,22,8.7,0,29.9,29.8,29.7,2022-04-02,0.0,0.0,1.0,0.0
53,46.8,40,30,27.3,24,65,48.0,32,20,12.8,7,30.0,29.9,29.8,2022-04-03,0.0,0.0,1.0,0.0
55,49.1,44,41,31.6,23,83,53.3,31,14,7.6,0,30.1,30.0,29.9,2022-04-04,0.0,0.0,1.0,0.0
52,47.8,44,47,43.6,40,93,85.6,77,29,16.5,5,29.9,29.8,29.7,2022-04-05,0.0,0.0,1.0,0.0
56,50.3,46,52,45.9,37,94,84.9,71,31,16.8,3,29.9,29.7,29.5,2022-04-06,0.0,0.0,1.0,0.0
64,54.6,50,51,39.8,22,93,63.5,20,16,9.9,0,29.7,29.6,29.4,2022-04-07,0.0,0.0,1.0,0.0
55,51.5,49,41,36.2,31,74,56.6,43,18,10.2,0,29.7,29.6,29.6,2022-04-08,0.0,0.0,1.0,0.0
49,46.4,43,36,27.7,23,63,49.1,36,24,17.3,9,29.9,29.8,29.6,2022-04-09,0.0,0.0,1.0,0.0
59,49.0,42,39,28.0,20,63,45.8,23,18,10.7,3,30.1,30.1,30.0,2022-04-10,0.0,0.0,1.0,0.0
70,58.6,50,47,40.2,34,74,52.6,27,14,8.0,0,30.1,30.0,29.9,2022-04-11,0.0,0.0,1.0,0.0
69,59.5,50,53,46.7,40,77,63.5,40,15,7.5,0,30.1,30.0,29.8,2022-04-12,0.0,0.0,1.0,0.0
70,61.4,56,56,48.7,32,80,64.2,35,28,10.7,3,29.9,29.8,29.7,2022-04-13,0.0,0.0,1.0,0.0
68,59.7,52,35,25.4,12,53,29.2,13,26,12.3,0,30.1,30.1,29.9,2022-04-14,0.0,0.0,1.0,0.0
69,57.5,46,47,35.6,25,79,47.0,29,22,13.2,7,30.0,29.9,29.7,2022-04-15,0.0,0.0,1.0,0.0
50,46.1,43,38,24.2,17,74,44.9,27,24,15.8,7,30.3,30.1,29.9,2022-04-16,0.0,0.0,1.0,0.0
52,45.7,42,39,27.3,20,87,50.5,32,24,13.2,3,30.4,30.2,29.8,2022-04-17,0.0,0.0,1.0,0.0
50,45.2,40,43,34.1,23,93,68.6,35,29,20.2,12,30.0,29.6,29.4,2022-04-18,0.0,0.0,1.0,0.0
59,50.1,43,36,25.4,19,59,40.0,22,23,12.7,0,30.5,30.3,30.0,2022-04-19,0.0,0.0,1.0,0.0
57,51.5,45,42,37.3,29,83,60.3,34,23,12.0,3,30.5,30.4,30.3,2022-04-20,0.0,0.0,1.0,0.0
67,59.5,53,45,33.2,22,67,40.9,19,20,11.1,0,30.4,30.3,30.3,2022-04-21,0.0,0.0,1.0,0.0
60,55.0,50,39,33.0,29,55,44.1,31,13,7.0,0,30.4,30.3,30.2,2022-04-22,0.0,0.0,1.0,0.0
59,54.1,49,43,33.6,23,77,47.8,32,15,9.8,5,30.2,30.2,30.2,2022-04-23,0.0,0.0,1.0,0.0
57,51.5,46,40,34.8,28,66,53.8,39,12,9.4,5,30.3,30.2,30.2,2022-04-24,0.0,0.0,1.0,0.0
